,Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,Squad,League
2576,David Mokwa,fr FRA,"DF,FW",21-003,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,50.0,Matches,Hoffenheim,Bundesliga
2577,Paul Hennrich,de GER,MF,20-061,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,Matches,Hoffenheim,Bundesliga
2578,Timo Becker,de GER,DF,28-042,25.2,2,0,0,8,9,0,22,16,31,0,0,0,92,28,37,43.1,Matches,Holstein-Kiel,Bundesliga
2579,Nicolai Remberg,de GER,MF,24-321,25.9,10,0,0,41,42,2,8,28,25,0,0,2,98,83,51,61.9,Matches,Holstein-Kiel,Bundesliga
2580,Timon Weiner,de GER,GK,26-108,25.0,4,0,0,1,3,0,0,0,0,0,1,0,43,11,1,91.7,Matches,Holstein-Kiel,Bundesliga
2581,Armin Gigovic,ba BIH,MF,23-030,20.2,4,0,0,19,26,2,13,21,13,1,1,0,110,17,17,50.0,Matches,Holstein-Kiel,Bundesliga
2582,Shuto Machino,jp JPN,"FW,MF",25-218,19.9,2,0,0,18,24,9,32,7,5,0,0,0,47,25,36,41.0,Matches,Holstein-Kiel,Bundesliga
2583,Magnus Knudsen,no NOR,MF,23-325,19.1,7,0,0,28,9,0,6,12,27,0,0,0,72,9,25,26.5,Matches,Holstein-Kiel,Bundesliga
2584,Finn Porath,de GER,"DF,MF",28-072,21.4,3,0,0,30,36,0,79,20,25,0,0,0,78,26,25,51.0,Matches,Holstein-Kiel,Bundesliga
2585,Lasse Rosenboom,de GER,DF,23-107,17.6,3,0,0,19,12,0,18,18,29,0,0,0,54,27,39,40.9,Matches,Holstein-Kiel,Bundesliga
2586,Marko Ivezić,rs SRB,DF,23-155,18.4,5,0,0,27,5,1,1,27,19,0,0,0,71,34,30,53.1,Matches,Holstein-Kiel,Bundesliga
2587,Phil Harres,de GER,FW,23-042,16.7,3,0,0,35,20,5,3,5,10,0,0,0,37,53,63,45.7,Matches,Holstein-Kiel,Bundesliga
2588,Marco Komenda,hr CRO,DF,28-161,14.5,3,0,0,16,13,0,16,6,17,0,0,0,37,15,31,32.6,Matches,Holstein-Kiel,Bundesliga
2589,David Zec,si SVN,DF,25-121,15.1,5,0,0,20,6,3,1,16,9,0,0,0,72,29,44,39.7,Matches,Holstein-Kiel,Bundesliga
2590,Max Geschwill,de GER,DF,23-303,13.7,2,0,0,13,8,1,10,27,21,0,0,1,51,14,20,41.2,Matches,Holstein-Kiel,Bundesliga
2591,Steven Skrzybski,de GER,"FW,MF",32-169,13.2,0,0,0,15,18,0,28,11,5,0,0,0,53,6,19,24.0,Matches,Holstein-Kiel,Bundesliga
2592,Alexander Bernhardsson,se SWE,"FW,MF",26-240,12.2,3,0,0,21,13,2,27,4,14,1,0,0,41,16,29,35.6,Matches,Holstein-Kiel,Bundesliga
2593,Lewis Holtby,de GER,MF,34-230,13.1,1,1,0,11,21,0,43,21,20,2,0,0,70,7,12,36.8,Matches,Holstein-Kiel,Bundesliga
2594,Patrick Erras,de GER,DF,30-105,9.2,2,0,0,11,0,0,0,9,5,0,0,0,24,27,16,62.8,Matches,Holstein-Kiel,Bundesliga
2595,Benedikt Pichler,at AUT,FW,27-290,8.6,1,0,0,13,16,13,9,2,2,0,0,0,15,41,30,57.7,Matches,Holstein-Kiel,Bundesliga
2596,Thomas Dähne,de GER,GK,31-122,7.0,0,0,0,1,0,0,0,0,0,0,1,0,11,4,0,100.0,Matches,Holstein-Kiel,Bundesliga
2597,John Tolkin,us USA,"DF,MF",22-279,6.4,0,0,0,1,7,0,36,7,9,0,0,0,15,2,4,33.3,Matches,Holstein-Kiel,Bundesliga
2598,Carl Johansson,se SWE,DF,30-348,5.4,0,0,0,4,2,0,0,10,2,0,1,0,16,21,17,55.3,Matches,Holstein-Kiel,Bundesliga
2599,Tymoteusz Puchacz,pl POL,DF,26-103,4.4,0,0,0,2,7,1,37,3,4,0,0,0,32,4,4,50.0,Matches,Holstein-Kiel,Bundesliga
2600,Dominik Javorček,sk SVK,"DF,MF",22-185,4.3,2,0,0,7,6,1,20,5,0,0,0,0,7,3,7,30.0,Matches,Holstein-Kiel,Bundesliga
2601,Jann-Fiete Arp,de GER,"FW,MF",25-120,7.9,8,1,1,20,18,2,24,3,10,0,0,0,21,2,13,13.3,Matches,Holstein-Kiel,Bundesliga
2602,Marvin Schulz,de GER,"MF,DF",30-111,3.4,3,0,0,6,1,0,12,0,5,0,1,0,18,2,4,33.3,Matches,Holstein-Kiel,Bundesliga
2603,Andu Kelati,de GER,"MF,DF",22-266,3.2,2,1,1,4,5,0,6,3,4,0,0,0,19,0,2,0.0,Matches,Holstein-Kiel,Bundesliga
2604,Ivan Nekić,hr CRO,DF,24-133,0.8,0,0,0,1,0,0,0,3,1,0,1,0,1,0,0,,Matches,Holstein-Kiel,Bundesliga
2605,Granit Xhaka,ch SUI,MF,32-221,31.2,3,0,0,32,31,0,28,12,26,0,0,1,172,41,25,62.1,Matches,Bayer-Leverkusen,Bundesliga
2606,Jonathan Tah,de GER,DF,29-084,31.0,2,0,0,14,5,0,6,33,10,0,0,0,153,72,23,75.8,Matches,Bayer-Leverkusen,Bundesliga
2607,Álex Grimaldo,es ESP,DF,29-228,28.0,6,1,1,15,23,7,205,15,13,1,0,0,135,15,17,46.9,Matches,Bayer-Leverkusen,Bundesliga
2608,Lukáš Hrádecký,fi FIN,GK,35-163,27.0,1,0,0,0,1,0,0,0,0,0,0,0,62,1,1,50.0,Matches,Bayer-Leverkusen,Bundesliga
2609,Edmond Tapsoba,bf BFA,DF,26-093,25.9,4,0,0,33,6,1,8,24,21,0,1,1,115,50,28,64.1,Matches,Bayer-Leverkusen,Bundesliga
2610,Piero Hincapié,ec ECU,DF,23-117,27.8,7,0,0,25,40,0,35,32,36,0,0,1,100,59,41,59.0,Matches,Bayer-Leverkusen,Bundesliga
2611,Jeremie Frimpong,nl NED,"DF,MF",24-147,24.7,4,0,0,19,31,9,108,8,23,0,1,0,81,13,26,33.3,Matches,Bayer-Leverkusen,Bundesliga
2612,Florian Wirtz,de GER,"MF,FW",22-003,24.1,2,0,0,21,38,9,90,9,20,1,0,0,107,7,35,16.7,Matches,Bayer-Leverkusen,Bundesliga
2613,Patrik Schick,cz CZE,FW,29-102,17.4,4,0,0,21,20,6,1,4,5,0,0,0,28,39,47,45.3,Matches,Bayer-Leverkusen,Bundesliga
2614,Robert Andrich,de GER,"MF,DF",30-226,16.5,7,0,0,29,17,0,9,26,11,0,1,0,70,19,12,61.3,Matches,Bayer-Leverkusen,Bundesliga
2615,Aleix García,es ESP,MF,27-312,15.1,2,0,0,7,7,1,91,10,6,0,0,0,64,3,8,27.3,Matches,Bayer-Leverkusen,Bundesliga
2616,Nathan Tella,ng NGA,"MF,FW",25-305,14.0,1,0,0,20,32,9,24,4,10,0,0,0,35,11,23,32.4,Matches,Bayer-Leverkusen,Bundesliga
2617,Victor Boniface,ng NGA,FW,24-134,11.2,2,0,0,14,8,7,6,0,4,0,0,0,28,32,22,59.3,Matches,Bayer-Leverkusen,Bundesliga
2618,Exequiel Palacios,ar ARG,MF,26-213,11.6,1,0,0,8,14,0,4,11,13,0,0,0,72,0,8,0.0,Matches,Bayer-Leverkusen,Bundesliga
2619,Nordi Mukiele,fr FRA,DF,27-186,10.0,4,0,0,6,14,1,13,16,16,0,0,1,46,16,17,48.5,Matches,Bayer-Leverkusen,Bundesliga
2620,Arthur,br BRA,DF,22-050,7.5,0,0,0,17,6,0,15,9,11,0,0,0,28,9,10,47.4,Matches,Bayer-Leverkusen,Bundesliga
2621,Martin Terrier,fr FRA,"MF,FW",28-063,6.5,1,0,0,2,9,2,5,1,2,0,0,0,8,11,13,45.8,Matches,Bayer-Leverkusen,Bundesliga
2622,Amine Adli,ma MAR,"MF,FW",24-361,7.4,3,0,0,12,9,7,33,0,8,2,0,0,28,19,22,46.3,Matches,Bayer-Leverkusen,Bundesliga
2623,Matej Kovar,cz CZE,GK,24-354,5.0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,50.0,Matches,Bayer-Leverkusen,Bundesliga
2624,Mario Hermoso,es ESP,DF,29-322,3.3,0,0,0,2,1,0,5,9,0,0,0,0,15,9,7,56.3,Matches,Bayer-Leverkusen,Bundesliga
2625,Jonas Hofmann,de GER,"MF,DF",32-296,3.1,1,0,0,1,8,0,5,0,0,0,0,0,10,0,4,0.0,Matches,Bayer-Leverkusen,Bundesliga
2626,Emi Buendía,ar ARG,MF,28-132,2.8,0,0,0,6,6,0,3,0,5,0,0,0,19,5,3,62.5,Matches,Bayer-Leverkusen,Bundesliga
2627,Jeanuël Belocian,fr FRA,"DF,MF",20-078,0.8,1,0,0,1,4,0,0,0,1,0,0,0,2,1,2,33.3,Matches,Bayer-Leverkusen,Bundesliga
2628,Kaishu Sano,jp JPN,MF,24-127,31.8,3,0,0,15,29,2,9,59,34,0,0,0,177,79,66,54.5,Matches,Mainz-05,Bundesliga
2629,Robin Zentner,de GER,GK,30-190,31.0,3,0,0,1,2,0,0,0,1,0,1,0,55,8,0,100.0,Matches,Mainz-05,Bundesliga
2630,Anthony Caci,fr FRA,DF,27-309,28.1,6,0,0,34,10,13,125,23,39,0,0,0,123,33,30,52.4,Matches,Mainz-05,Bundesliga
2631,Phillipp Mwene,at AUT,DF,31-097,27.3,7,0,0,24,20,3,76,24,26,0,0,0,103,17,31,35.4,Matches,Mainz-05,Bundesliga
2632,Lee Jae-sung,kr KOR,MF,32-269,27.8,4,0,0,22,37,7,28,34,21,1,1,0,112,49,70,41.2,Matches,Mainz-05,Bundesliga
2633,Nadiem Amiri,de GER,MF,28-191,25.5,9,2,1,44,50,2,153,16,21,0,0,0,195,16,16,50.0,Matches,Mainz-05,Bundesliga
2634,Dominik Kohr,de GER,"DF,MF",31-095,25.5,11,1,0,46,36,1,16,42,46,0,2,0,99,38,34,52.8,Matches,Mainz-05,Bundesliga
2635,Jonathan Burkardt,de GER,FW,24-299,21.5,0,0,0,21,23,10,25,1,7,1,0,0,69,19,75,20.2,Matches,Mainz-05,Bundesliga
2636,Paul Nebel,de GER,MF,22-208,24.1,5,1,1,34,32,4,104,12,22,0,0,0,114,16,55,22.5,Matches,Mainz-05,Bundesliga
2637,Danny da Costa,de GER,DF,31-297,20.3,0,0,0,15,4,0,21,24,22,0,0,0,90,32,37,46.4,Matches,Mainz-05,Bundesliga
2638,Moritz Jenz,de GER,DF,26-006,17.8,4,0,0,27,6,1,0,30,20,0,0,0,73,73,41,64.0,Matches,Mainz-05,Bundesliga
2639,Stefan Bell,de GER,DF,33-255,14.0,3,0,0,22,9,2,0,25,10,0,0,0,57,68,34,66.7,Matches,Mainz-05,Bundesliga
2640,Andreas Hanche-Olsen,no NOR,DF,28-109,12.3,3,1,1,17,6,0,1,9,11,0,0,0,36,38,25,60.3,Matches,Mainz-05,Bundesliga
2641,Nelson Weiper,de GER,"FW,MF",20-050,7.8,2,0,0,19,1,8,6,2,4,0,0,0,20,33,44,42.9,Matches,Mainz-05,Bundesliga
2642,Maxim Leitsch,de GER,DF,26-353,7.5,2,0,0,10,4,0,3,10,4,0,0,0,36,19,30,38.8,Matches,Mainz-05,Bundesliga
2643,Armindo Sieb,de GER,"FW,MF",22-078,8.5,2,0,0,13,13,10,6,1,4,0,0,0,29,15,25,37.5,Matches,Mainz-05,Bundesliga
2644,Hong Hyunseok,kr KOR,MF,25-324,5.5,0,0,0,3,8,1,4,7,3,0,0,0,23,3,6,33.3,Matches,Mainz-05,Bundesliga
2645,Silvan Widmer,ch SUI,DF,32-062,5.2,3,0,0,5,4,2,12,5,5,0,0,0,15,12,14,46.2,Matches,Mainz-05,Bundesliga
2646,Nikolas Veratschnig,at AUT,"DF,MF",22-102,3.8,1,0,0,8,6,4,7,4,6,0,0,0,10,2,9,18.2,Matches,Mainz-05,Bundesliga
2647,Karim Onisiwo,at AUT,"MF,FW",33-050,1.2,0,0,0,3,2,1,2,0,1,0,0,0,4,3,6,33.3,Matches,Mainz-05,Bundesliga
2648,Lasse Rieß,de GER,GK,23-283,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches,Mainz-05,Bundesliga
2649,Arnaud Nordin,fr FRA,"DF,MF",26-323,0.9,0,0,0,1,3,0,9,0,0,0,0,0,5,1,3,25.0,Matches,Mainz-05,Bundesliga
2650,Aymen Barkok,ma MAR,MF,26-350,0.8,0,0,0,2,1,0,5,2,1,0,0,0,4,2,5,28.6,Matches,Mainz-05,Bundesliga
2651,Lennard Maloney,us USA,MF,25-210,0.3,1,0,0,2,0,0,0,0,0,0,0,0,1,2,0,100.0,Matches,Mainz-05,Bundesliga
2652,Gabriel Vidovic,hr CRO,MF,21-156,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Matches,Mainz-05,Bundesliga
2653,Benjamin Šeško,si SVN,"FW,MF",21-340,25.6,2,1,1,26,19,18,7,5,3,0,0,0,61,68,48,58.6,Matches,RB-Leipzig,Bundesliga
2654,Péter Gulácsi,hu HUN,GK,35-000,27.2,0,0,0,0,1,0,0,0,0,0,0,0,37,11,1,91.7,Matches,RB-Leipzig,Bundesliga
2655,Loïs Openda,be BEL,"FW,MF",25-079,26.3,5,1,1,29,74,26,25,5,4,4,0,0,52,19,30,38.8,Matches,RB-Leipzig,Bundesliga
2656,Willi Orban,hu HUN,DF,32-184,24.7,4,2,0,23,14,4,5,21,21,0,1,0,122,104,46,69.3,Matches,RB-Leipzig,Bundesliga
2657,Xavi Simons,nl NED,MF,22-015,21.9,5,0,0,24,52,5,72,12,18,0,0,0,118,18,24,42.9,Matches,RB-Leipzig,Bundesliga
2658,David Raum,de GER,DF,27-014,18.8,5,0,0,21,9,6,179,9,27,0,0,0,90,12,20,37.5,Matches,RB-Leipzig,Bundesliga
2659,Lukas Klostermann,de GER,DF,28-337,19.4,4,0,0,12,7,0,11,24,14,0,0,0,70,19,28,40.4,Matches,RB-Leipzig,Bundesliga
2660,Nicolas Seiwald,at AUT,"MF,DF",24-002,21.2,2,0,0,23,2,0,45,29,29,0,0,0,120,23,32,41.8,Matches,RB-Leipzig,Bundesliga
2661,Christoph Baumgartner,at AUT,"MF,FW",25-278,16.9,5,0,0,41,28,4,13,12,27,0,0,0,82,39,38,50.6,Matches,RB-Leipzig,Bundesliga
2662,Kevin Kampl,si SVN,MF,34-209,16.7,5,0,0,20,7,1,29,23,18,0,0,0,91,3,13,18.8,Matches,RB-Leipzig,Bundesliga
2663,Castello Lukeba,fr FRA,DF,22-140,16.5,2,0,0,10,15,0,9,16,17,0,0,0,70,26,12,68.4,Matches,RB-Leipzig,Bundesliga
2664,Lutsharel Geertruida,nl NED,DF,24-292,16.3,2,0,0,17,6,1,13,16,24,0,1,0,76,11,6,64.7,Matches,RB-Leipzig,Bundesliga
